@relation cal_housing-weka.filters.unsupervised.attribute.Center-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute longitude numeric
@attribute latitude numeric
@attribute housingMedianAge numeric
@attribute totalRooms numeric
@attribute totalBedrooms numeric
@attribute population numeric
@attribute households numeric
@attribute medianIncome numeric
@attribute medianHouseValue numeric

@data
0.599602,0.140276,0.72549,0.023195,0.027157,0.014462,0.028449,0.381622,255400
0.599602,0.140276,0.686275,0.021669,0.024674,0.013173,0.024503,0.406843,259600
0.599602,0.140276,0.72549,0.026883,0.033675,0.015639,0.033547,0.241383,248600
0.598606,0.140276,0.686275,0.056488,0.055711,0.032484,0.061667,0.328209,279400
0.598606,0.140276,0.666667,0.049189,0.053073,0.028168,0.056734,0.343388,285900
0.598606,0.141339,0.529412,0.074928,0.087678,0.040416,0.086006,0.336161,286500
0.59761,0.141339,0.705882,0.036065,0.044227,0.024748,0.047525,0.28161,261300
0.59761,0.141339,0.647059,0.071748,0.077436,0.039967,0.079263,0.34483,279600
0.59761,0.141339,0.529412,0.05893,0.089696,0.038286,0.092583,0.214963,257000
0.59761,0.140276,0.529412,0.052724,0.071695,0.033998,0.073179,0.239535,281500
0.59761,0.140276,0.45098,0.054352,0.074488,0.027131,0.068574,0.267996,271300
0.598606,0.138151,0.686275,0.039651,0.038951,0.020656,0.041441,0.39847,309700
0.599602,0.138151,0.686275,0.034641,0.038796,0.018638,0.040125,0.33194,314100
0.598606,0.138151,0.686275,0.035734,0.035692,0.018863,0.037823,0.328899,331900
0.598606,0.137088,0.647059,0.044738,0.0509,0.026963,0.053938,0.337864,358500
0.598606,0.137088,0.666667,0.046187,0.054624,0.023824,0.052623,0.372222,350900
0.596614,0.140276,0.705882,0.031716,0.033675,0.016256,0.035027,0.361533,330700
0.59761,0.139214,0.647059,0.044967,0.045003,0.025589,0.047361,0.310347,354200
0.59761,0.139214,0.666667,0.03169,0.031813,0.015359,0.030258,0.354664,348200
0.596614,0.139214,0.686275,0.035302,0.035537,0.019059,0.035849,0.302803,334400
0.596614,0.140276,0.686275,0.017269,0.018777,0.010006,0.020885,0.329651,332600
0.595618,0.139214,0.647059,0.061371,0.062539,0.035735,0.067916,0.390339,341200
0.596614,0.139214,0.647059,0.02757,0.030416,0.014182,0.025818,0.387126,349300
0.595618,0.139214,0.470588,0.142937,0.154718,0.071022,0.165762,0.364485,395300
0.59761,0.138151,0.411765,0.333969,0.570919,0.201155,0.579017,0.209756,354700
0.596614,0.138151,0.411765,0.280126,0.491775,0.186692,0.466535,0.2209,361300
0.595618,0.139214,0.54902,0.093087,0.090782,0.045489,0.100312,0.406719,410000
0.595618,0.138151,0.509804,0.082481,0.093731,0.043975,0.091268,0.336368,379000
0.59761,0.137088,0.686275,0.027977,0.029795,0.014546,0.02812,0.387498,342000
0.596614,0.137088,0.686275,0.042169,0.0464,0.026346,0.04917,0.32403,353600
0.596614,0.138151,0.666667,0.040058,0.043141,0.02074,0.044894,0.363133,343000
0.595618,0.138151,0.666667,0.045526,0.049814,0.027327,0.053445,0.307472,342800
0.596614,0.137088,0.666667,0.034997,0.038175,0.017994,0.03552,0.373402,343400
0.596614,0.137088,0.666667,0.071875,0.075419,0.040248,0.080414,0.351816,350200
0.595618,0.137088,0.666667,0.030648,0.031968,0.016761,0.034863,0.291782,353400
0.595618,0.138151,0.607843,0.044483,0.050745,0.022871,0.052952,0.428311,339000
0.599602,0.137088,0.078431,0.331553,0.41558,0.147678,0.414734,0.344988,286400
0.600598,0.139214,0.803922,0.079963,0.119336,0.052019,0.121526,0.207404,234800
0.601594,0.138151,1,0.046213,0.07185,0.029849,0.069561,0.215521,270700
0.600598,0.137088,0.980392,0.060964,0.079919,0.032428,0.084361,0.230735,318900
0.600598,0.138151,0.803922,0.037744,0.065022,0.025057,0.061832,0.07744,376100
0.601594,0.137088,0.960784,0.017651,0.048107,0.010622,0.038316,0.156901,225000
0.601594,0.137088,0.862745,0.074444,0.117008,0.045741,0.107055,0.168108,273000
0.601594,0.136026,0.666667,0.088,0.126164,0.053225,0.114948,0.200142,279900
0.600598,0.137088,0.352941,0.096394,0.122439,0.058914,0.136984,0.326644,310000
0.601594,0.136026,0.745098,0.055852,0.065798,0.032428,0.071534,0.251079,323700
0.601594,0.136026,0.490196,0.059591,0.06316,0.033409,0.061832,0.344312,361700
0.601594,0.134963,0.431373,0.100209,0.115922,0.046974,0.116757,0.249445,362600
0.601594,0.134963,0.568627,0.045043,0.05509,0.025281,0.057721,0.262458,336000
0.600598,0.136026,0.470588,0.065746,0.079299,0.034082,0.083539,0.270838,382100
0.600598,0.136026,0.411765,0.063737,0.062228,0.035063,0.064792,0.454725,379500
0.600598,0.134963,0.529412,0.054428,0.068901,0.031867,0.069232,0.299575,346200
0.600598,0.134963,0.509804,0.05369,0.058814,0.030999,0.059036,0.290086,357000
0.599602,0.136026,0.490196,0.142149,0.144786,0.079066,0.154251,0.419732,417800
0.598606,0.1339,0.470588,0.106185,0.128957,0.059419,0.129584,0.315961,446800
0.59761,0.136026,0.529412,0.193016,0.265208,0.095771,0.268706,0.246266,328900
0.596614,0.136026,0.686275,0.045323,0.048107,0.025169,0.048018,0.394808,339000
0.595618,0.136026,0.745098,0.071011,0.068746,0.036884,0.072357,0.370898,387800
0.595618,0.136026,0.686275,0.062592,0.069212,0.031447,0.069561,0.380526,352700
0.595618,0.136026,0.686275,0.061397,0.060987,0.031167,0.063312,0.396967,366900
0.596614,0.136026,0.686275,0.027494,0.028864,0.014546,0.030587,0.363898,339500
0.596614,0.136026,0.490196,0.131339,0.2036,0.076656,0.203585,0.197004,360800
0.596614,0.136026,0.529412,0.001653,0.002173,0.001289,0.001644,0.388684,330000
0.596614,0.134963,0.470588,0.22992,0.313625,0.124863,0.31952,0.279948,378800
0.596614,0.134963,0.490196,0.040007,0.0464,0.024608,0.05065,0.322609,359900
0.595618,0.134963,0.686275,0.051605,0.052452,0.022815,0.055254,0.319113,458300
0.594622,0.134963,0.627451,0.059693,0.063004,0.026654,0.061174,0.413491,483600
0.594622,0.134963,0.372549,0.050181,0.047331,0.019619,0.047854,0.55511,410300
0.588645,0.134963,0.627451,0.101531,0.153476,0.046078,0.152935,0.311078,500001
0.594622,0.136026,0.647059,0.046289,0.056331,0.020937,0.060023,0.378671,500001
0.596614,0.134963,0.647059,0.056183,0.077747,0.031111,0.080086,0.289837,356800
0.595618,0.134963,0.627451,0.128567,0.122439,0.05656,0.122842,0.438297,482200
0.595618,0.134963,0.686275,0.03258,0.032278,0.015696,0.034205,0.443421,500001
0.594622,0.134963,0.784314,0.047993,0.046555,0.022394,0.045552,0.380346,488500
0.594622,0.134963,0.745098,0.06099,0.057728,0.024496,0.06101,0.361112,500001
0.593625,0.134963,0.666667,0.025586,0.02545,0.010875,0.027298,0.226059,487500
0.594622,0.134963,0.686275,0.025841,0.022812,0.009137,0.027627,0.689963,500001
0.599602,0.132837,0.54902,0.111577,0.13532,0.057905,0.148002,0.248769,365600
0.598606,0.132837,0.686275,0.01816,0.018932,0.010791,0.020227,0.312099,350000
0.598606,0.1339,0.647059,0.043949,0.066108,0.028168,0.064463,0.2373,327700
0.598606,0.1339,0.627451,0.055751,0.072626,0.027579,0.065121,0.316906,318900
0.59761,0.1339,0.607843,0.036421,0.045779,0.018751,0.046703,0.301727,311700
0.59761,0.1339,0.352941,0.158248,0.171322,0.088259,0.17678,0.376147,500001
0.601594,0.1339,0.54902,0.071036,0.08861,0.041089,0.091432,0.221845,308900
0.600598,0.1339,0.54902,0.08271,0.111111,0.044564,0.111659,0.245079,285800
0.601594,0.132837,0.666667,0.058192,0.087213,0.038426,0.086992,0.189466,254700
0.601594,0.1339,0.588235,0.113485,0.153631,0.067743,0.155567,0.244314,277900
0.600598,0.1339,0.745098,0.035938,0.046089,0.020348,0.045552,0.183784,244800
0.600598,0.132837,0.666667,0.074317,0.101955,0.046862,0.098832,0.229569,279900
0.600598,0.132837,0.607843,0.060507,0.072315,0.035343,0.080086,0.251569,315100
0.600598,0.1339,0.54902,0.109746,0.16077,0.05883,0.15754,0.181211,286400
0.601594,0.132837,0.72549,0.040668,0.054469,0.019844,0.049827,0.199714,250000
0.601594,0.131775,0.568627,0.116257,0.12694,0.067491,0.134517,0.212445,383800
0.600598,0.132837,0.392157,0.168778,0.253414,0.090726,0.257688,0.219294,271100
0.598606,0.131775,0.470588,0.280126,0.252173,0.116735,0.260319,0.529531,500001
0.596614,0.132837,0.647059,0.131339,0.109094,0.057961,0.109686,0.54213,500001
0.595618,0.132837,0.686275,0.040541,0.036158,0.018246,0.036507,0.531475,500001
0.596614,0.1339,0.72549,0.064881,0.061918,0.029121,0.064463,0.446497,500001
0.596614,0.1339,0.647059,0.066814,0.057107,0.026991,0.061503,0.663729,500001
0.594622,0.1339,0.686275,0.112391,0.108783,0.04008,0.10245,0.52302,500001
0.587649,0.1339,0.588235,0.122107,0.089075,0.041677,0.094721,0.793051,500001
0.593625,0.132837,0.568627,0.111908,0.087213,0.044256,0.090446,0.7171,500001
0.592629,0.131775,0.45098,0.1217,0.087058,0.046246,0.089952,0.860395,500001
0.588645,0.132837,0.509804,0.054403,0.040192,0.017714,0.039303,0.769982,500001
0.591633,0.130712,0.411765,0.192075,0.153631,0.078618,0.155402,0.659308,500001
0.586653,0.130712,0.529412,0.077903,0.062849,0.030774,0.064134,0.693349,500001
0.590637,0.131775,0.686275,0.053182,0.046865,0.022394,0.04917,0.523841,500001
0.595618,0.130712,0.490196,0.161173,0.135785,0.071106,0.144549,0.665149,500001
0.594622,0.130712,0.392157,0.288697,0.238361,0.130217,0.247163,0.642826,500001
0.594622,0.130712,0.313725,0.278448,0.342334,0.13201,0.3358,0.400443,418300
0.594622,0.132837,0.607843,0.265604,0.251241,0.125312,0.259003,0.496841,500001
0.592629,0.131775,0.490196,0.127245,0.120267,0.065977,0.129748,0.554627,500001
0.590637,0.128587,0.411765,0.447352,0.403942,0.193223,0.409637,0.536765,500001
0.598606,0.129649,0.647059,0.142021,0.104438,0.052356,0.104424,1,500001
0.59761,0.127524,0.470588,0.210336,0.175512,0.094986,0.185989,0.661881,500001
0.594622,0.128587,0.431373,0.210463,0.200031,0.088932,0.190429,0.496455,500001
0.593625,0.124336,0.333333,0.030291,0.036002,0.013229,0.037329,0.486855,500001
0.591633,0.128587,0.058824,0.007859,0.007759,0.003503,0.0074,0.642005,500001
0.601594,0.130712,0.372549,0.146854,0.1482,0.077188,0.153758,0.423773,416800
0.601594,0.129649,0.490196,0.114044,0.10987,0.052412,0.118073,0.418649,414700
0.601594,0.128587,0.686275,0.069001,0.073402,0.036436,0.074988,0.283051,357300
0.601594,0.128587,0.647059,0.059413,0.060832,0.028812,0.061174,0.399105,396400
0.599602,0.130712,0.627451,0.10789,0.092179,0.04291,0.091432,0.642853,500001
0.600598,0.128587,0.627451,0.076148,0.061608,0.029289,0.063476,0.604619,500001
0.600598,0.128587,0.705882,0.027417,0.020795,0.010174,0.023187,0.770182,500001
0.600598,0.127524,0.45098,0.155018,0.12306,0.062922,0.13238,0.664529,500001
0.600598,0.130712,0.705882,0.015896,0.014587,0.007175,0.017267,0.440484,500001
0.598606,0.164718,0.705882,0.036624,0.077592,0.027888,0.082552,0.134019,200000
0.59761,0.164718,0.666667,0.050537,0.098231,0.030971,0.097352,0.076427,288900
0.59761,0.164718,0.666667,0.068747,0.121664,0.042686,0.130242,0.174825,266700
0.59761,0.164718,0.666667,0.056768,0.106766,0.037305,0.108699,0.140998,236100
0.596614,0.164718,0.647059,0.071977,0.136872,0.044592,0.138464,0.086613,312500
0.596614,0.164718,0.686275,0.04105,0.072005,0.021581,0.070383,0.144832,313600
0.596614,0.164718,0.627451,0.088026,0.181409,0.051627,0.186318,0.104868,243800
0.596614,0.164718,0.568627,0.059794,0.112818,0.038174,0.117908,0.108295,283300
0.596614,0.165781,0.705882,0.180452,0.311763,0.081561,0.318698,0.163798,300000
0.596614,0.164718,0.686275,0.035302,0.070919,0.024412,0.076797,0.143536,200000
0.596614,0.164718,0.529412,0.028206,0.0464,0.014658,0.048183,0.14577,383300
0.595618,0.164718,0.72549,0.034259,0.053228,0.015247,0.05065,0.187308,383300
0.595618,0.164718,0.72549,0.112061,0.200807,0.047283,0.20194,0.173494,300000
0.595618,0.164718,0.627451,0.080828,0.134078,0.037669,0.138135,0.245872,500001
0.595618,0.164718,0.588235,0.161402,0.283364,0.071639,0.288439,0.191853,225000
0.595618,0.164718,0.411765,0.107966,0.194289,0.049413,0.192238,0.18288,341700
0.595618,0.164718,0.45098,0.015972,0.026536,0.007119,0.024009,0.346375,400000
0.595618,0.163656,0.529412,0.111247,0.186375,0.051683,0.185331,0.14975,312500
0.594622,0.163656,1,0.037565,0.055711,0.01819,0.056734,0.168625,431400
0.594622,0.163656,0.568627,0.115011,0.203445,0.053449,0.204243,0.164756,335300
0.593625,0.163656,1,0.031589,0.04702,0.01236,0.04621,0.207687,430800
0.594622,0.163656,0.921569,0.031131,0.044538,0.010286,0.043249,0.237073,450000
0.594622,0.164718,0.45098,0.210133,0.378026,0.088147,0.373787,0.211445,281300
0.594622,0.164718,0.529412,0.101709,0.209652,0.050338,0.20046,0.143343,272900
0.593625,0.164718,0.509804,0.109619,0.188237,0.045713,0.180234,0.215225,362500
0.593625,0.164718,0.529412,0.059642,0.094196,0.021918,0.089952,0.27012,425000
0.593625,0.163656,0.529412,0.021135,0.035537,0.009698,0.034369,0.177039,375000
0.592629,0.165781,0.509804,0.10115,0.078988,0.037781,0.085348,1,500001
0.592629,0.164718,0.862745,0.068264,0.043762,0.023936,0.042427,1,500001
0.593625,0.163656,1,0.095554,0.07185,0.039351,0.069232,1,500001
0.592629,0.163656,1,0.096978,0.06797,0.035399,0.067752,1,500001
0.591633,0.164718,0.705882,0.069027,0.04671,0.02259,0.04769,1,500001
0.590637,0.164718,0.764706,0.090289,0.060677,0.028616,0.060681,1,500001
0.590637,0.163656,0.921569,0.061321,0.040348,0.021497,0.040618,1,500001
0.591633,0.162593,1,0.090544,0.060987,0.032512,0.059201,1,500001
0.591633,0.162593,1,0.03052,0.021881,0.011351,0.022529,1,500001
0.594622,0.162593,0.921569,0.071138,0.092334,0.03453,0.09209,0.275148,500001
0.593625,0.162593,0.627451,0.134773,0.198634,0.062782,0.190429,0.257838,500001
0.593625,0.162593,0.862745,0.079887,0.085661,0.032232,0.092583,0.363878,500001
0.593625,0.163656,0.509804,0.167938,0.265208,0.07461,0.249794,0.228197,500001
0.592629,0.162593,0.411765,0.05514,0.091868,0.023739,0.085348,0.16626,500001
0.595618,0.16153,0.686275,0.042194,0.061142,0.019255,0.059859,0.196128,500001
0.594622,0.16153,0.960784,0.038329,0.045003,0.019255,0.042427,0.395477,500001
0.593625,0.16153,1,0.0308,0.02995,0.014014,0.031738,0.517896,500001
0.594622,0.16153,1,0.033293,0.03352,0.016116,0.033547,0.494972,500001
0.593625,0.16153,0.823529,0.047739,0.061453,0.024384,0.062654,0.22868,500001
0.593625,0.16153,0.705882,0.075614,0.109249,0.0361,0.107384,0.333216,500001
0.593625,0.16153,0.745098,0.083855,0.128802,0.046134,0.124651,0.195142,500001
0.592629,0.16153,0.705882,0.096114,0.13532,0.048264,0.137642,0.251417,500001
0.592629,0.16153,0.901961,0.092833,0.149907,0.04022,0.1457,0.220445,500001
0.592629,0.16153,1,0.047535,0.050435,0.018022,0.046538,0.537662,500001
0.592629,0.16153,1,0.063559,0.056021,0.020881,0.057227,0.423056,500001
0.591633,0.16153,0.823529,0.06773,0.086127,0.028364,0.083046,0.251114,500001
0.591633,0.16153,0.823529,0.126965,0.163873,0.051207,0.159184,0.347043,500001
0.591633,0.162593,0.901961,0.075716,0.096989,0.030074,0.093735,0.240721,500001
0.587649,0.16153,1,0.005138,0.005121,0.03226,0.00444,0.609447,500001
0.583665,0.160468,1,0.061397,0.045003,0.022618,0.044236,0.92107,500001
0.583665,0.159405,0.960784,0.066,0.052607,0.026935,0.055583,0.883002,500001
0.583665,0.159405,0.921569,0.060507,0.053383,0.023992,0.050156,0.519014,500001
0.582669,0.159405,1,0.07625,0.057883,0.031952,0.061503,1,500001
0.582669,0.159405,1,0.056742,0.049038,0.021469,0.045387,0.543717,500001
0.583665,0.159405,0.588235,0.103362,0.147424,0.042854,0.142575,0.297417,500001
0.583665,0.158342,0.568627,0.103235,0.1437,0.041593,0.142082,0.253983,435100
0.581673,0.159405,0.764706,0.035098,0.02576,0.013453,0.029107,0.77272,500001
0.582669,0.158342,1,0.038252,0.032123,0.015247,0.030423,0.50831,500001
0.582669,0.158342,1,0.043466,0.037865,0.018722,0.039632,0.500497,500001
0.582669,0.158342,0.843137,0.05453,0.060987,0.023767,0.058214,0.412415,500001
0.581673,0.158342,0.705882,0.103515,0.140286,0.041061,0.15162,0.231528,500001
0.580677,0.157279,0.45098,0.188616,0.272191,0.075955,0.259168,0.316327,500001
0.583665,0.158342,0.588235,0.12582,0.200497,0.055551,0.204407,0.258762,436700
0.582669,0.158342,0.607843,0.161834,0.276691,0.077469,0.279066,0.216907,383300
0.582669,0.157279,0.529412,0.12989,0.229826,0.064744,0.238448,0.194942,483300
0.582669,0.157279,0.45098,0.074317,0.157045,0.041733,0.154909,0.156901,291700
0.582669,0.157279,0.666667,0.074063,0.144786,0.037305,0.142904,0.171963,350000
0.580677,0.156217,0.470588,0.07007,0.11437,0.028336,0.10393,0.182301,500001
0.583665,0.158342,0.607843,0.097894,0.13951,0.040724,0.137313,0.2773,442100
0.583665,0.158342,0.588235,0.080192,0.125233,0.033773,0.122348,0.2191,450000
0.583665,0.157279,0.509804,0.120123,0.183737,0.05443,0.193389,0.250797,470800
0.584661,0.158342,0.607843,0.045552,0.073712,0.031952,0.073508,0.165391,353600
0.583665,0.157279,0.529412,0.064678,0.116543,0.043303,0.111495,0.166384,475000
0.583665,0.157279,0.54902,0.068849,0.123836,0.034614,0.130242,0.183197,330000
0.584661,0.159405,0.901961,0.049697,0.042831,0.020208,0.045387,0.583557,500001
0.584661,0.159405,0.941176,0.096088,0.114836,0.040136,0.113304,0.263162,500001
0.584661,0.159405,0.764706,0.035429,0.044072,0.017013,0.042921,0.239031,500001
0.584661,0.159405,0.686275,0.064525,0.082868,0.027355,0.082059,0.218397,500001
0.585657,0.159405,0.607843,0.073936,0.115922,0.036632,0.115935,0.276969,350000
0.585657,0.158342,0.607843,0.07686,0.121508,0.036997,0.121526,0.199239,347900
0.584661,0.158342,0.745098,0.038863,0.062073,0.030018,0.061503,0.207425,381800
0.585657,0.158342,0.54902,0.08355,0.136716,0.042602,0.135175,0.223321,290600
0.585657,0.158342,0.588235,0.067145,0.105525,0.036436,0.102615,0.213707,340500
0.584661,0.158342,0.352941,0.02289,0.043917,0.011519,0.044565,0.057475,310000
0.584661,0.157279,0.411765,0.031716,0.074798,0.030915,0.078934,0.139736,375000
0.584661,0.157279,0.54902,0.040261,0.083954,0.028476,0.079921,0.152225,375000
0.583665,0.157279,0.568627,0.052724,0.106456,0.028672,0.097188,0.183694,366700
0.586653,0.158342,0.509804,0.049926,0.097765,0.029121,0.097846,0.155177,327300
0.586653,0.158342,0.745098,0.031589,0.043762,0.024748,0.046538,0.181039,325000
0.586653,0.158342,1,0.013251,0.019088,0.008801,0.021214,0.122722,337500
0.586653,0.157279,0.54902,0.059184,0.129112,0.054654,0.131393,0.149239,233300
0.585657,0.157279,0.72549,0.054962,0.100869,0.049217,0.095872,0.126778,297500
0.584661,0.157279,0.196078,0.00178,0.002328,0.00412,0.003124,0.146557,250000
0.585657,0.157279,0.666667,0.0777,0.119957,0.062221,0.12021,0.108592,332500
0.584661,0.157279,0.568627,0.051503,0.094351,0.039855,0.092255,0.123571,330800
0.584661,0.157279,0.470588,0.040211,0.071229,0.027467,0.069232,0.15186,293800
0.583665,0.157279,0.529412,0.035404,0.090161,0.019984,0.08913,0.069882,450000
0.583665,0.156217,0.529412,0.016506,0.038951,0.009249,0.028449,0.101537,500001
0.581673,0.155154,1,0.031512,0.077747,0.018947,0.075317,0.124819,500001
0.584661,0.156217,0.588235,0.07246,0.124612,0.039435,0.128433,0.247541,381500
0.584661,0.155154,0.784314,0.06567,0.115146,0.029569,0.109686,0.186632,370000
0.584661,0.156217,0.568627,0.078234,0.14789,0.043667,0.148002,0.20588,425000
0.583665,0.155154,0.607843,0.086602,0.166046,0.04092,0.16198,0.174963,500001
0.584661,0.156217,0.588235,0.046467,0.070919,0.020068,0.064299,0.268969,353800
0.585657,0.155154,0.529412,0.03197,0.04671,0.018638,0.045881,0.260783,384400
0.585657,0.155154,0.803922,0.032275,0.046555,0.016004,0.051143,0.181411,340500
0.584661,0.155154,0.470588,0.105473,0.165425,0.048936,0.164282,0.239466,450000
0.584661,0.155154,0.54902,0.043873,0.074178,0.020684,0.070712,0.214632,500000
0.584661,0.155154,1,0.034513,0.061142,0.014518,0.060352,0.149908,500001
0.582669,0.154091,0.411765,0.08856,0.151148,0.035455,0.156389,0.190411,500001
0.585657,0.157279,0.784314,0.054275,0.08504,0.027551,0.091432,0.153481,444400
0.585657,0.156217,0.843137,0.055267,0.073557,0.028476,0.073508,0.296072,470800
0.585657,0.156217,0.784314,0.068722,0.086282,0.029261,0.078441,0.270424,462900
0.584661,0.156217,0.764706,0.055852,0.094662,0.028588,0.093077,0.224487,398300
0.585657,0.156217,0.784314,0.019075,0.031037,0.013425,0.033876,0.140812,418200
0.586653,0.156217,0.921569,0.04166,0.049814,0.018526,0.049334,0.241383,500001
0.586653,0.156217,0.882353,0.035022,0.036934,0.019199,0.044072,0.440697,500001
0.585657,0.156217,0.843137,0.051249,0.053073,0.026766,0.062654,0.386305,480100
0.585657,0.156217,0.823529,0.029452,0.04702,0.010931,0.040947,0.166674,461100
0.585657,0.156217,0.509804,0.045272,0.072936,0.023375,0.069232,0.225707,413000
0.587649,0.157279,0.784314,0.075131,0.108473,0.033885,0.105904,0.204025,421900
0.587649,0.157279,0.862745,0.031233,0.031037,0.015752,0.035849,0.403594,493400
0.586653,0.157279,0.862745,0.096673,0.150372,0.047283,0.143069,0.175701,456200
0.586653,0.157279,0.882353,0.065339,0.077747,0.03425,0.082223,0.382319,473000
0.586653,0.157279,0.745098,0.091485,0.120267,0.043891,0.125308,0.328078,405400
0.595618,0.158342,0.745098,0.005366,0.006673,0.003784,0.008387,0.112074,196400
0.594622,0.158342,0.843137,0.048604,0.068281,0.036212,0.070877,0.23819,266400
0.594622,0.157279,0.862745,0.053309,0.075264,0.037557,0.078934,0.238728,268600
0.593625,0.157279,0.72549,0.062185,0.098541,0.036688,0.094228,0.213169,279400
0.593625,0.157279,0.862745,0.040058,0.065177,0.029121,0.061503,0.20259,314500
0.594622,0.156217,0.333333,0.242281,0.32185,0.109841,0.315573,0.293879,304100
0.593625,0.156217,0.470588,0.027952,0.044072,0.015135,0.048183,0.128081,340600
0.593625,0.157279,0.72549,0.064067,0.100248,0.030494,0.09801,0.250321,322900
0.593625,0.156217,0.666667,0.112468,0.142303,0.058802,0.145864,0.239231,355100
0.592629,0.156217,0.843137,0.037947,0.040503,0.017237,0.043578,0.338175,356300
0.592629,0.157279,0.764706,0.015031,0.021105,0.010314,0.021543,0.289189,332800
0.593625,0.155154,0.764706,0.039753,0.041589,0.023067,0.043907,0.324382,485700
0.593625,0.154091,0.607843,0.066382,0.064711,0.028784,0.065943,0.420898,369200
0.593625,0.154091,0.823529,0.015515,0.020795,0.011183,0.023187,0.319465,314900
0.593625,0.155154,0.666667,0.037209,0.059745,0.030858,0.05657,0.245245,339100
0.592629,0.155154,0.647059,0.046137,0.051831,0.024356,0.055583,0.300003,329400
0.592629,0.155154,0.705882,0.038964,0.039882,0.020965,0.042427,0.340968,336000
0.592629,0.154091,0.686275,0.032504,0.037089,0.019647,0.03552,0.376774,328100
0.592629,0.154091,0.686275,0.031105,0.032899,0.01648,0.037165,0.342506,326700
0.592629,0.155154,0.843137,0.053919,0.05959,0.02828,0.060187,0.287499,344300
0.592629,0.156217,0.921569,0.036243,0.039106,0.019339,0.043907,0.361416,351600
0.591633,0.156217,0.843137,0.051071,0.060987,0.026851,0.059859,0.282637,333500
0.591633,0.155154,0.705882,0.036218,0.040037,0.019227,0.042756,0.346788,331000
0.591633,0.156217,0.490196,0.06361,0.069522,0.034054,0.06989,0.335747,500001
0.591633,0.156217,0.823529,0.050816,0.081937,0.036072,0.084361,0.289872,302500
0.591633,0.156217,0.627451,0.084033,0.150993,0.069284,0.151784,0.164122,285300
0.590637,0.156217,0.803922,0.043186,0.067815,0.02786,0.071534,0.166991,305000
0.591633,0.155154,0.72549,0.00819,0.010708,0.007427,0.01184,0.141384,271400
0.590637,0.155154,0.862745,0.045908,0.054935,0.024664,0.060845,0.312809,329800
0.591633,0.155154,0.882353,0.00262,0.002948,0.00185,0.00296,0.238921,275000
0.590637,0.155154,0.627451,0.028918,0.046245,0.020488,0.042098,0.191094,325000
0.589641,0.155154,0.705882,0.03403,0.0554,0.028168,0.055747,0.224928,314300
0.589641,0.154091,0.862745,0.053156,0.069832,0.033269,0.070383,0.227735,323000
0.588645,0.154091,0.843137,0.007706,0.011018,0.004288,0.011347,0.376836,275000
0.588645,0.153029,0.392157,0.461112,0.840782,0.20819,0.810557,0.333513,500001
0.594622,0.154091,0.392157,0.287553,0.471446,0.143614,0.4667,0.284672,228300
0.595618,0.154091,0.607843,0.102142,0.087368,0.039155,0.093241,0.563572,439100
0.596614,0.154091,0.666667,0.094104,0.100403,0.040528,0.100806,0.332375,313700
0.595618,0.154091,0.686275,0.082049,0.084109,0.036492,0.085348,0.322037,397000
0.594622,0.153029,0.470588,0.180655,0.15689,0.070518,0.16494,0.435256,500001
0.59761,0.155154,0.568627,0.047739,0.034916,0.020656,0.043578,0.409036,492500
0.59761,0.155154,0.882353,0.086474,0.077902,0.038846,0.082717,0.334223,270400
0.59761,0.154091,0.921569,0.069663,0.06797,0.031167,0.075317,0.313892,269100
0.596614,0.154091,0.823529,0.067526,0.084885,0.032008,0.086006,0.250866,287100
0.596614,0.154091,0.862745,0.050944,0.056952,0.025393,0.059694,0.285562,268900
0.59761,0.154091,0.862745,0.044814,0.062073,0.018947,0.054761,0.186356,222100
0.598606,0.155154,0.843137,0.080904,0.079454,0.033073,0.077619,0.313154,314900
0.598606,0.155154,0.941176,0.072766,0.063625,0.030971,0.066601,0.372367,313300
0.599602,0.155154,1,0.028282,0.026071,0.013537,0.028778,0.2615,247600
0.598606,0.155154,0.941176,0.062643,0.057573,0.028448,0.058872,0.241383,296800
0.598606,0.154091,0.901961,0.028104,0.030726,0.012164,0.029107,0.223066,179400
0.598606,0.154091,0.921569,0.029757,0.031657,0.013846,0.03108,0.229314,183000
0.59761,0.155154,0.764706,0.073554,0.061142,0.029709,0.067094,0.44407,372000
0.572709,0.168969,0.372549,0.363421,0.299969,0.152723,0.308173,0.594702,472000
0.574701,0.167906,0.803922,0.01821,0.02157,0.008997,0.021378,0.407022,500001
0.573705,0.166844,0.666667,0.060888,0.073091,0.029457,0.074988,0.410374,407000
0.572709,0.164718,0.823529,0.056615,0.067815,0.026823,0.064792,0.490283,438500
0.572709,0.163656,0.764706,0.021975,0.027933,0.011099,0.028778,0.44207,380000
0.572709,0.162593,0.294118,0.008062,0.009001,0.004092,0.01036,0.284486,433300
0.563745,0.163656,0.431373,0.005138,0.006052,0.003195,0.006578,0.638936,500001
0.566733,0.165781,0.215686,0.065059,0.056487,0.025337,0.060023,0.660412,500001
0.569721,0.166844,0.666667,0.09647,0.106921,0.042546,0.107219,0.370588,448100
0.565737,0.172157,0.313725,0.420723,0.342179,0.17408,0.348134,0.594675,500001
0.564741,0.163656,0.333333,0.002543,0.002483,0.001457,0.003289,0.240928,500001
