@relation cal_housing-weka.filters.unsupervised.attribute.Center-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute longitude numeric
@attribute latitude numeric
@attribute housingMedianAge numeric
@attribute totalRooms numeric
@attribute totalBedrooms numeric
@attribute population numeric
@attribute households numeric
@attribute medianIncome numeric
@attribute medianHouseValue numeric

@data
0.250996,0.432519,0.509804,0.057124,0.07216,0.045993,0.07433,0.18997,0.239589
0.250996,0.433581,0.627451,0.074673,0.08923,0.042406,0.093241,0.206901,0.303918
0.250996,0.433581,0.627451,0.044992,0.061608,0.028981,0.063641,0.156612,0.302681
0.249004,0.431456,0.784314,0.07976,0.111111,0.052888,0.10541,0.136998,0.258558
0.249004,0.432519,0.72549,0.006002,0.011018,0.005269,0.010853,0.061365,0.226805
0.248008,0.434644,0.705882,0.008546,0.01676,0.00639,0.01628,0.140095,0.192372
0.25,0.433581,0.490196,0.000763,0.001086,0.000673,0.00148,0.118971,0.278351
0.25498,0.435707,0.196078,0.829773,1,0.800555,1,0.124743,0.214022
0.253984,0.439957,0.333333,0.218195,0.303538,0.170072,0.310475,0.172418,0.303506
0.25498,0.439957,0.411765,0.175746,0.234637,0.106253,0.239105,0.176611,0.316083
0.253984,0.444208,0.254902,0.063355,0.063004,0.03624,0.068574,0.341437,0.360825
0.253984,0.44102,0.215686,0.098555,0.141682,0.063651,0.140931,0.201652,0.370722
0.256972,0.443146,0.333333,0.167837,0.216325,0.099751,0.213452,0.207728,0.329485
0.205179,0.612115,1,0.003612,0.008225,0.00241,0.007729,0.035151,0.304125
0.205179,0.612115,1,0.02373,0.034606,0.008745,0.033876,0.09164,0.27196
0.204183,0.612115,0.392157,0.02813,0.041589,0.014602,0.044894,0.155998,0.287836
0.204183,0.612115,1,0.028638,0.031968,0.012528,0.032232,0.196846,0.287836
0.205179,0.612115,1,0.030953,0.044538,0.023655,0.046374,0.080633,0.347011
0.206175,0.611052,0.431373,0.035505,0.060056,0.031083,0.066601,0.119771,0.258145
0.205179,0.611052,1,0.081769,0.114991,0.046722,0.110179,0.133784,0.305362
0.204183,0.611052,0.921569,0.057887,0.073867,0.034082,0.07433,0.169956,0.286599
0.204183,0.611052,0.764706,0.044178,0.049193,0.020769,0.051143,0.148405,0.290929
0.205179,0.609989,0.72549,0.05865,0.065798,0.035567,0.066601,0.214369,0.245774
0.208167,0.611052,0.176471,0.024594,0.024674,0.013425,0.029436,0.419305,0.418763
0.207171,0.611052,0.686275,0.036726,0.047331,0.018919,0.048347,0.161446,0.284537
0.206175,0.612115,0.431373,0.013327,0.023433,0.006783,0.021214,0.104378,0.262888
0.206175,0.611052,0.352941,0.013454,0.017225,0.003812,0.012991,0.102592,0.639175
0.207171,0.611052,0.372549,0.098377,0.123215,0.058438,0.127117,0.193253,0.283918
0.208167,0.609989,0.45098,0.071952,0.077747,0.040892,0.082552,0.275865,0.295465
0.207171,0.609989,0.705882,0.029706,0.046865,0.021385,0.049498,0.149094,0.249898
0.208167,0.613177,0.627451,0.114858,0.109094,0.049693,0.10985,0.327202,0.54866
0.207171,0.61424,0.588235,0.032174,0.049348,0.015191,0.048676,0.103081,0.395464
0.207171,0.613177,0.843137,0.077013,0.091248,0.038398,0.095543,0.165894,0.289073
0.206175,0.61424,0.215686,0.117173,0.155804,0.064183,0.157704,0.203749,0.370104
0.205179,0.61424,0.431373,0.109619,0.153942,0.064856,0.153429,0.156329,0.284949
0.204183,0.61424,0.372549,0.052419,0.075264,0.029205,0.075481,0.138177,0.284949
0.204183,0.613177,0.647059,0.045653,0.061142,0.032484,0.066765,0.203797,0.252578
0.205179,0.613177,0.470588,0.125261,0.155804,0.07716,0.163953,0.15397,0.304949
0.206175,0.613177,1,0.001424,0.002638,0.001261,0.003453,0.086902,0.312784
0.205179,0.613177,0.862745,0.078158,0.116853,0.045741,0.11873,0.122219,0.257321
0.204183,0.612115,0.843137,0.093799,0.125388,0.053785,0.120868,0.147219,0.257321
0.203187,0.616366,0.352941,0.10644,0.10599,0.051123,0.099326,0.277886,0.402887
0.203187,0.615303,0.392157,0.048833,0.053228,0.029373,0.056076,0.214087,0.347011
0.204183,0.615303,0.27451,0.12053,0.1482,0.057176,0.140602,0.254224,0.347629
0.203187,0.615303,0.490196,0.054759,0.052452,0.02671,0.059859,0.242293,0.329279
0.203187,0.61424,0.627451,0.062592,0.065177,0.03453,0.076303,0.221004,0.302063
0.202191,0.615303,0.313725,0.021593,0.018156,0.010286,0.020062,0.316396,0.400619
0.201195,0.615303,0.27451,0.081159,0.072471,0.036436,0.06989,0.331154,0.386805
0.202191,0.61424,0.352941,0.074266,0.064556,0.034138,0.072521,0.365533,0.461237
0.202191,0.61424,0.411765,0.063101,0.081782,0.041341,0.080743,0.247438,0.308042
0.203187,0.61424,0.666667,0.101607,0.118094,0.058045,0.115442,0.192073,0.253815
0.202191,0.61424,0.490196,0.068874,0.077126,0.040248,0.079428,0.310347,0.33031
0.201195,0.613177,0.254902,0.172338,0.146803,0.077497,0.166584,0.392781,0.502887
0.203187,0.612115,0.470588,0.098708,0.11468,0.045909,0.111001,0.234486,0.355258
0.203187,0.613177,0.607843,0.065492,0.070919,0.032764,0.073343,0.23308,0.330929
0.203187,0.612115,0.862745,0.076835,0.10211,0.050057,0.107877,0.214066,0.228867
0.202191,0.611052,0.392157,0.040821,0.05509,0.023291,0.057721,0.129571,0.335877
0.201195,0.611052,0.254902,0.09001,0.077281,0.044116,0.075317,0.333457,0.525567
0.204183,0.611052,0.372549,0.04545,0.067194,0.031111,0.065285,0.13606,0.257114
0.204183,0.611052,0.470588,0.043212,0.066108,0.028532,0.06545,0.175204,0.262063
0.204183,0.609989,0.588235,0.041482,0.048883,0.026374,0.04917,0.199846,0.296289
0.203187,0.608927,0.647059,0.044407,0.043917,0.021862,0.049663,0.266107,0.369897
0.204183,0.608927,0.058824,0.02668,0.040658,0.012669,0.040618,0.21648,0.237527
0.204183,0.606801,0.333333,0.090188,0.136406,0.041285,0.114784,0.22199,0.30598
0.213147,0.609989,0.666667,0.032326,0.032433,0.015471,0.0296,0.274907,0.52433
0.210159,0.606801,0.627451,0.005366,0.005431,0.002466,0.005262,0.304603,0.355671
0.206175,0.603613,0.803922,0.002645,0.002638,0.001037,0.003947,0.484117,0.536082
0.205179,0.600425,0.235294,0.179638,0.19522,0.108215,0.200625,0.292913,0.275465
0.209163,0.5983,0.647059,0.019737,0.021105,0.011295,0.0222,0.261762,0.219176
0.211155,0.5983,0.862745,0.008851,0.010087,0.006222,0.011676,0.096157,0.415877
0.209163,0.597237,0.313725,0.113358,0.146338,0.050702,0.145864,0.168108,0.189073
0.208167,0.597237,0.431373,0.072181,0.07604,0.044368,0.076468,0.243707,0.237939
0.195219,0.619554,0.627451,0.027061,0.029485,0.011211,0.02664,0.434484,0.465567
0.197211,0.615303,0.54902,0.047459,0.045003,0.021329,0.046538,0.298279,0.371341
0.199203,0.612115,0.333333,0.094944,0.086282,0.04207,0.085512,0.353823,0.470309
0.201195,0.60255,0.627451,0.051249,0.057263,0.026514,0.056076,0.284486,0.440413
0.194223,0.616366,0.627451,0.03576,0.04221,0.01449,0.034698,0.212287,0.469072
0.201195,0.620616,0.529412,0.025891,0.026071,0.014042,0.026805,0.280651,0.561855
0.194223,0.623804,0.372549,0.123735,0.157356,0.048264,0.166749,0.14266,0.520825
0.202191,0.617428,0.372549,0.088814,0.08504,0.046806,0.088801,0.349781,0.350928
0.198207,0.623804,0.333333,0.045933,0.061918,0.027047,0.060681,0.221156,0.329898
0.198207,0.622742,0.294118,0.069027,0.084575,0.025085,0.082059,0.120943,0.383918
0.216135,0.617428,0.45098,0.010301,0.010397,0.004821,0.009867,0.381146,0.415877
0.213147,0.623804,0.215686,0.108551,0.101335,0.045433,0.098175,0.346664,0.652164
0.205179,0.622742,0.529412,0.051427,0.052607,0.023571,0.05065,0.295403,0.713607
0.201195,0.621679,0.686275,0.021084,0.018777,0.007539,0.01776,0.402946,0.597525
0.206175,0.616366,0.843137,0.027061,0.02933,0.011575,0.028449,0.21648,0.595876
0.208167,0.618491,0.470588,0.046264,0.053228,0.009698,0.029272,0.447801,0.791339
0.208167,0.615303,0.647059,0.052037,0.048883,0.021778,0.043743,0.366554,0.668453
0.211155,0.615303,0.588235,0.087441,0.08892,0.043023,0.088143,0.347368,0.64103
0.210159,0.613177,0.72549,0.04924,0.046555,0.022983,0.046703,0.386822,0.548041
0.182271,0.636557,0.666667,0.031156,0.036468,0.015275,0.033876,0.301727,0.663298
0.186255,0.631243,0.54902,0.057887,0.061453,0.021357,0.052787,0.285375,0.68701
0.194223,0.629118,0.627451,0.064601,0.07216,0.030718,0.068903,0.285175,0.481443
0.187251,0.634431,0.333333,0.063203,0.079919,0.027383,0.082552,0.21039,0.355671
0.187251,0.634431,0.470588,0.023552,0.030106,0.011491,0.030094,0.206239,0.375052
0.186255,0.634431,0.941176,0.050231,0.060832,0.020684,0.055583,0.181466,0.479588
0.186255,0.633369,0.705882,0.077496,0.078678,0.035988,0.072028,0.262934,0.539175
0.187251,0.633369,0.431373,0.055674,0.064246,0.026794,0.059201,0.255128,0.411341
0.189243,0.634431,0.333333,0.032937,0.052142,0.017013,0.051143,0.099599,0.349279
0.194223,0.636557,0.45098,0.044229,0.044693,0.015724,0.037823,0.214611,0.481237
0.190239,0.640808,0.490196,0.053385,0.060366,0.060764,0.059036,0.216756,0.298351
0.189243,0.64187,0.647059,0.063966,0.074798,0.037025,0.076139,0.178887,0.359588
0.187251,0.643996,0.372549,0.026298,0.031192,0.016424,0.031738,0.335851,0.594433
0.186255,0.63762,0.705882,0.048222,0.055556,0.027187,0.055747,0.255838,0.498144
0.188247,0.636557,0.607843,0.044077,0.05121,0.021918,0.05065,0.218218,0.537732
0.207171,0.652497,0.333333,0.018821,0.021881,0.009529,0.019405,0.183197,0.17196
0.208167,0.640808,0.411765,0.012895,0.015829,0.003812,0.01184,0.117102,0.284125
0.207171,0.636557,0.411765,0.017193,0.021105,0.009333,0.016774,0.268969,0.262888
0.216135,0.632306,0.27451,0.04428,0.056642,0.018274,0.043249,0.195818,0.27196
0.182271,0.651435,0.666667,0.043313,0.049659,0.01976,0.041441,0.203721,0.587629
0.175299,0.639745,0.823529,0.053055,0.058659,0.020124,0.048018,0.28621,0.474227
0.177291,0.64187,0.333333,0.052927,0.078367,0.02587,0.079921,0.102937,0.43299
0.176295,0.642933,0.627451,0.031461,0.040503,0.015023,0.040289,0.208335,0.372784
0.176295,0.64187,0.607843,0.069205,0.098696,0.043331,0.091268,0.13064,0.346599
0.175299,0.64187,0.333333,0.095402,0.116543,0.040668,0.109686,0.224728,0.351959
0.326693,0.702444,0.27451,0.17361,0.204531,0.084055,0.216576,0.136046,0.264743
0.326693,0.696068,0.313725,0.047714,0.053383,0.024917,0.049005,0.164584,0.264125
0.323705,0.695005,0.235294,0.02818,0.033364,0.016789,0.034205,0.144053,0.266805
0.322709,0.696068,0.294118,0.025383,0.030416,0.014154,0.03108,0.124571,0.255259
0.321713,0.689692,0.313725,0.021263,0.024829,0.010791,0.023187,0.21768,0.306186
0.328685,0.700319,0.176471,0.077852,0.076971,0.032652,0.08321,0.271555,0.350722
0.330677,0.701382,0.176471,0.07976,0.081161,0.035651,0.083868,0.246728,0.308248
0.326693,0.700319,0.137255,0.123023,0.128957,0.055327,0.125144,0.247231,0.290516
0.328685,0.698193,0.117647,0.070324,0.065487,0.031952,0.062654,0.216094,0.320001
0.329681,0.695005,0.137255,0.072944,0.081471,0.036548,0.074001,0.204349,0.384949
0.333665,0.696068,0.117647,0.011115,0.01288,0.006811,0.012991,0.177804,0.304125
0.325697,0.688629,0.235294,0.046722,0.04252,0.020993,0.044236,0.25539,0.401238
0.326693,0.691817,0.176471,0.04606,0.048107,0.023095,0.047032,0.214397,0.344537
0.326693,0.690755,0.156863,0.060329,0.057573,0.024692,0.054596,0.276155,0.39464
0.330677,0.691817,0.215686,0.047637,0.047486,0.022506,0.046374,0.235762,0.371547
0.327689,0.690755,0.254902,0.04194,0.043141,0.017657,0.042756,0.260707,0.370722
0.327689,0.690755,0.27451,0.050791,0.044382,0.016312,0.040289,0.34594,0.715257
0.327689,0.689692,0.196078,0.047942,0.046865,0.021637,0.046374,0.230466,0.355052
0.311753,0.698193,0.254902,0.035683,0.041589,0.018414,0.037329,0.177963,0.292372
0.314741,0.691817,0.254902,0.028715,0.029795,0.01449,0.029107,0.234486,0.341032
0.319721,0.697131,0.235294,0.027545,0.035071,0.017545,0.035027,0.31303,0.322681
0.321713,0.707758,0.156863,0.036345,0.039261,0.019003,0.036178,0.175522,0.320413
0.323705,0.702444,0.176471,0.017244,0.022036,0.009838,0.022858,0.243679,0.302063
0.325697,0.705632,0.352941,0.059031,0.061453,0.026907,0.062161,0.223631,0.304537
0.315737,0.714134,0.254902,0.020576,0.024829,0.009782,0.019734,0.213369,0.258352
0.315737,0.713071,0.156863,0.086805,0.087058,0.033773,0.078605,0.266527,0.352372
0.313745,0.713071,0.078431,0.022992,0.022191,0.010454,0.023023,0.265679,0.357114
0.315737,0.710946,0.137255,0.053665,0.055711,0.021834,0.056405,0.221556,0.329898
0.312749,0.712009,0.117647,0.106618,0.104283,0.037893,0.092912,0.266914,0.435258
0.313745,0.710946,0.156863,0.071214,0.069212,0.026682,0.068574,0.326616,0.408866
0.315737,0.706695,0.294118,0.038812,0.054314,0.020348,0.052294,0.135784,0.255259
0.317729,0.705632,0.254902,0.025535,0.028864,0.012865,0.030258,0.179604,0.282475
0.308765,0.70457,0.156863,0.025357,0.029174,0.011435,0.028778,0.112074,0.282063
0.313745,0.707758,0.294118,0.026375,0.028088,0.015443,0.030094,0.170267,0.233609
0.318725,0.710946,0.235294,0.098708,0.11825,0.050814,0.111988,0.159329,0.266805
0.309761,0.709883,0.254902,0.02495,0.02514,0.011099,0.026311,0.123571,0.268248
0.310757,0.715197,0.196078,0.032123,0.034606,0.015976,0.033547,0.197266,0.304125
0.326693,0.710946,0.745098,0.053334,0.067039,0.025954,0.069396,0.102668,0.203713
0.329681,0.712009,0.921569,0.030164,0.035071,0.013117,0.035849,0.125005,0.228249
0.328685,0.710946,0.372549,0.041508,0.057883,0.029429,0.06397,0.07113,0.288454
0.327689,0.710946,0.176471,0.056641,0.083178,0.027439,0.084032,0.116281,0.242681
0.327689,0.709883,1,0.044433,0.065332,0.023375,0.064134,0.125867,0.195259
0.324701,0.710946,0.666667,0.067018,0.079143,0.033017,0.07877,0.157336,0.194228
0.326693,0.709883,1,0.061804,0.07666,0.025926,0.07137,0.132764,0.218764
0.325697,0.709883,0.568627,0.055598,0.070453,0.028869,0.071699,0.11324,0.185981
0.325697,0.70882,0.313725,0.077089,0.091403,0.036884,0.095708,0.136633,0.199589
0.324701,0.709883,0.470588,0.055903,0.06797,0.029205,0.068739,0.145122,0.209692
0.326693,0.707758,0.862745,0.005138,0.009466,0.003644,0.008222,0.034489,0.155878
0.331673,0.710946,0.294118,0.036243,0.049348,0.01791,0.054596,0.063737,0.226805
0.329681,0.709883,0.254902,0.047993,0.072936,0.023824,0.06545,0.120695,0.201032
0.330677,0.70882,0.529412,0.072257,0.082868,0.036632,0.08617,0.188535,0.222888
0.328685,0.707758,0.921569,0.044687,0.060211,0.019984,0.057392,0.125005,0.192372
0.327689,0.70882,1,0.036879,0.047796,0.01777,0.049005,0.117819,0.1833
0.328685,0.70882,0.823529,0.032097,0.04221,0.017041,0.042592,0.14035,0.210517
0.339641,0.709883,0.215686,0.033547,0.041434,0.018442,0.037987,0.24181,0.286186
0.350598,0.715197,0.254902,0.084847,0.094196,0.038398,0.092255,0.218625,0.299176
0.333665,0.710946,0.27451,0.071392,0.069677,0.035427,0.06693,0.244321,0.36433
0.334661,0.709883,0.294118,0.038023,0.04252,0.020572,0.039796,0.165122,0.345361
0.334661,0.707758,0.27451,0.076072,0.087058,0.03624,0.085019,0.19317,0.292372
0.340637,0.70457,0.235294,0.059235,0.07185,0.031027,0.068739,0.21768,0.309073
0.334661,0.700319,0.254902,0.019533,0.017846,0.007904,0.018911,0.21679,0.289485
0.334661,0.705632,0.431373,0.064805,0.070764,0.028392,0.066436,0.217983,0.284537
0.333665,0.703507,0.176471,0.029706,0.034761,0.014967,0.031738,0.191818,0.305568
0.329681,0.706695,0.313725,0.02172,0.02576,0.014434,0.027791,0.212825,0.266599
0.331673,0.70457,0.313725,0.057862,0.071074,0.03212,0.078112,0.188301,0.277321
0.331673,0.715197,1,0.094562,0.109559,0.039827,0.099984,0.186211,0.288661
0.330677,0.714134,0.941176,0.095046,0.117629,0.039771,0.09949,0.132991,0.264125
0.333665,0.714134,0.254902,0.02055,0.023277,0.00838,0.022529,0.179963,0.249692
0.331673,0.713071,1,0.039346,0.04252,0.016845,0.040783,0.119164,0.289485
0.327689,0.717322,0.254902,0.047357,0.05121,0.024973,0.054432,0.200197,0.3233
0.339641,0.72051,0.254902,0.079302,0.092179,0.043891,0.091268,0.209556,0.293609
0.327689,0.713071,0.313725,0.07948,0.083489,0.038874,0.085348,0.23819,0.325362
0.344622,0.718385,0.313725,0.057989,0.066729,0.027215,0.060845,0.209776,0.288867
0.334661,0.714134,0.294118,0.066484,0.065332,0.030466,0.069725,0.227018,0.338557
0.342629,0.727949,0.294118,0.008902,0.016139,0.00625,0.01332,0.076516,0.132991
0.330677,0.725824,0.27451,0.033954,0.050435,0.032764,0.050156,0.147184,0.144331
0.320717,0.719447,0.313725,0.087492,0.109249,0.047367,0.101628,0.159329,0.234846
0.359562,0.727949,0.333333,0.011471,0.018001,0.004176,0.012498,0.058785,0.145775
0.424303,0.729012,0.313725,0.027316,0.043762,0.004709,0.01036,0.112074,0.142063
0.416335,0.721573,0.333333,0.026553,0.031502,0.013537,0.029272,0.24959,0.197733
0.413347,0.721573,0.490196,0.050511,0.058659,0.025281,0.052623,0.226493,0.194847
0.414343,0.72051,0.294118,0.039015,0.046089,0.018022,0.03404,0.12824,0.290104
0.416335,0.72051,0.254902,0.061524,0.075729,0.027944,0.05805,0.211397,0.216084
0.416335,0.721573,0.176471,0.015565,0.021726,0.005381,0.015458,0.029544,0.208867
0.423307,0.725824,0.176471,0.059082,0.06347,0.028392,0.061174,0.2773,0.210929
0.423307,0.721573,0.156863,0.069586,0.078988,0.033353,0.067588,0.268679,0.226393
0.418327,0.724761,0.156863,0.057277,0.061918,0.019367,0.039796,0.35763,0.253815
0.407371,0.72051,0.45098,0.152856,0.190255,0.021778,0.058707,0.172715,0.220826
0.398406,0.722635,0.54902,0.05046,0.073402,0.009361,0.01628,0.2433,0.166599
0.406375,0.723698,0.196078,0.064042,0.062073,0.011043,0.026969,0.287244,0.269279
0.408367,0.722635,0.156863,0.069612,0.085971,0.008156,0.017925,0.185122,0.304125
0.409363,0.723698,0.137255,0.106643,0.112353,0.008072,0.018747,0.205466,0.341856
0.410359,0.724761,0.117647,0.051961,0.0554,0.006783,0.014965,0.2447,0.283094
0.411355,0.723698,0.137255,0.047561,0.043451,0.005606,0.011511,0.281948,0.378145
0.412351,0.723698,0.117647,0.023195,0.024519,0.002298,0.005427,0.295982,0.355671
0.414343,0.723698,0.117647,0.066356,0.061142,0.013425,0.025983,0.314637,0.328042
0.63745,0.148778,0.529412,0.07246,0.076816,0.035988,0.081401,0.31574,0.513608
0.636454,0.148778,0.647059,0.056615,0.061763,0.0324,0.061996,0.302803,0.441031
0.635458,0.148778,0.686275,0.04751,0.052297,0.026458,0.053116,0.249693,0.416495
0.635458,0.148778,0.647059,0.041457,0.040658,0.019255,0.043907,0.349023,0.496495
0.635458,0.148778,0.666667,0.048985,0.055711,0.029513,0.060023,0.247541,0.413815
0.635458,0.147715,0.588235,0.050181,0.057728,0.025645,0.056899,0.269707,0.385567
0.635458,0.147715,0.627451,0.043186,0.057107,0.027411,0.059365,0.279044,0.369073
0.636454,0.147715,0.588235,0.037362,0.049659,0.023487,0.054103,0.204142,0.449072
0.636454,0.147715,0.54902,0.058853,0.08085,0.035651,0.082223,0.225935,0.366186
0.636454,0.148778,0.588235,0.060914,0.08023,0.039351,0.078112,0.149253,0.350928
0.638446,0.147715,0.627451,0.044967,0.057263,0.037641,0.060023,0.247128,0.304125
0.638446,0.147715,0.647059,0.037464,0.049348,0.019479,0.048018,0.228928,0.352578
0.638446,0.147715,0.254902,0.025357,0.035847,0.028981,0.039961,0.152591,0.311547
0.63745,0.147715,0.470588,0.087568,0.124146,0.067182,0.123171,0.204845,0.302887
0.63745,0.147715,0.705882,0.066916,0.09761,0.053281,0.103437,0.145681,0.30165
0.636454,0.147715,0.27451,0.051172,0.064867,0.023431,0.06397,0.292734,0.330722
0.635458,0.146652,0.607843,0.066585,0.061608,0.03624,0.070383,0.364112,0.466598
0.635458,0.147715,0.666667,0.047942,0.050745,0.027635,0.057556,0.250493,0.377526
0.635458,0.146652,0.45098,0.051249,0.064401,0.025141,0.071534,0.172418,0.487423
0.636454,0.146652,0.333333,0.095173,0.159218,0.046274,0.149811,0.187301,0.412371
0.63745,0.146652,0.333333,0.071799,0.102266,0.04448,0.105575,0.214528,0.285774
0.638446,0.146652,0.529412,0.016201,0.027623,0.029681,0.027627,0.176473,0.268455
0.63745,0.146652,0.607843,0.042194,0.048262,0.033577,0.049498,0.241383,0.336496
0.63745,0.146652,0.196078,0.07948,0.109404,0.044592,0.113962,0.26501,0.260413
0.638446,0.146652,0.607843,0.026731,0.031968,0.029009,0.036343,0.287562,0.31031
0.63745,0.146652,0.235294,0.058752,0.091713,0.057036,0.091761,0.181922,0.251547
0.638446,0.148778,0.470588,0.082608,0.084575,0.040612,0.082223,0.317823,0.595464
0.638446,0.148778,0.568627,0.040541,0.047486,0.023599,0.05065,0.276527,0.466186
0.63745,0.148778,0.588235,0.056844,0.066729,0.031727,0.071205,0.272417,0.521443
0.638446,0.148778,0.490196,0.04985,0.083644,0.034558,0.085348,0.118323,0.268042
0.639442,0.148778,0.568627,0.067552,0.059125,0.031727,0.064299,0.382871,0.474227
0.639442,0.148778,0.529412,0.093138,0.111421,0.050926,0.107877,0.2569,0.432371
0.639442,0.147715,0.470588,0.061778,0.082713,0.047619,0.085841,0.227128,0.349279
0.640438,0.148778,0.509804,0.116079,0.096058,0.057233,0.109028,0.350554,0.521031
0.640438,0.148778,0.568627,0.063686,0.060987,0.035091,0.069068,0.295265,0.377732
0.639442,0.146652,0.647059,0.057709,0.06766,0.038958,0.071041,0.258231,0.328661
0.639442,0.147715,0.705882,0.028638,0.04221,0.02601,0.038316,0.158625,0.252578
0.639442,0.147715,0.627451,0.041304,0.058504,0.029681,0.058379,0.11686,0.256908
0.640438,0.147715,0.215686,0.112239,0.137958,0.042854,0.140273,0.224142,0.31196
0.641434,0.147715,0.392157,0.065517,0.056176,0.033745,0.057392,0.396222,0.570515
0.641434,0.148778,0.27451,0.147439,0.130509,0.064772,0.129255,0.402988,0.691752
0.643426,0.148778,0.372549,0.085126,0.106145,0.050982,0.110837,0.291148,0.437114
0.644422,0.147715,0.313725,0.155094,0.133457,0.077581,0.142246,0.493007,0.601443
0.64243,0.147715,0.215686,0.10995,0.184668,0.053084,0.177438,0.194301,0.479175
0.643426,0.146652,0.313725,0.074622,0.085971,0.038622,0.087815,0.342188,0.361444
0.64243,0.146652,0.509804,0.017702,0.017846,0.010875,0.020556,0.373636,0.520825
0.641434,0.146652,0.392157,0.009614,0.013966,0.011071,0.011347,0.291189,0.398557
0.641434,0.14559,0.509804,0.05542,0.077592,0.043499,0.080086,0.214528,0.374021
0.641434,0.14559,0.647059,0.044789,0.046865,0.024973,0.048676,0.31101,0.426186
0.641434,0.14559,0.607843,0.038863,0.046555,0.018582,0.045223,0.250003,0.443712
0.641434,0.14559,0.45098,0.057149,0.058659,0.028364,0.063148,0.308734,0.519794
0.643426,0.146652,0.647059,0.037413,0.048262,0.028644,0.051636,0.229886,0.320413
0.643426,0.14559,0.627451,0.032097,0.034606,0.014687,0.037165,0.222907,0.415464
0.64243,0.14559,0.686275,0.034946,0.039727,0.019171,0.036178,0.20968,0.371959
0.643426,0.146652,0.137255,0.053868,0.084264,0.035819,0.077125,0.206583,0.297939
0.643426,0.146652,0.254902,0.039676,0.057728,0.016985,0.053774,0.130591,0.226805
0.643426,0.144527,0.294118,0.036218,0.033364,0.01819,0.037,0.415753,0.56433
0.643426,0.144527,0.431373,0.038939,0.034916,0.019339,0.037658,0.510207,0.501443
0.64243,0.144527,0.352941,0.055293,0.064091,0.028,0.065943,0.308575,0.368042
0.64243,0.14559,0.490196,0.073325,0.073712,0.034306,0.072028,0.307065,0.436289
0.64243,0.14559,0.627451,0.106287,0.124612,0.057345,0.136984,0.262783,0.384743
0.640438,0.146652,0.352941,0.05542,0.061918,0.035567,0.055254,0.323809,0.591958
0.640438,0.14559,0.627451,0.072893,0.059125,0.033661,0.067588,0.391898,0.663711
0.640438,0.14559,0.509804,0.065008,0.047952,0.024889,0.051801,0.624557,0.818143
0.641434,0.144527,0.509804,0.021034,0.017536,0.010651,0.021707,0.607757,0.574226
0.640438,0.143464,0.333333,0.07358,0.075419,0.031195,0.070383,0.342871,0.793813
0.640438,0.144527,0.235294,0.046086,0.049503,0.028224,0.051307,0.403374,0.665773
0.639442,0.14559,0.45098,0.043135,0.045934,0.018863,0.044729,0.324258,0.720824
0.64243,0.144527,0.333333,0.097131,0.08923,0.039996,0.093241,0.444132,0.689896
0.64243,0.142402,0.529412,0.068518,0.053538,0.026458,0.058379,0.586585,0.743092
0.643426,0.143464,0.313725,0.042449,0.02964,0.018919,0.033712,0.869698,0.933194
0.640438,0.143464,0.215686,0.04723,0.060832,0.017349,0.051801,0.312127,0.302681
0.635458,0.14559,0.352941,0.20586,0.204376,0.107907,0.215754,0.379836,0.524742
0.636454,0.144527,0.156863,0.048248,0.043917,0.029906,0.048018,0.465738,0.755669
0.63745,0.144527,0.27451,0.0777,0.074178,0.046974,0.08173,0.437442,0.737319
0.636454,0.144527,0.176471,0.061575,0.05509,0.033914,0.056899,0.418174,0.684329
0.634462,0.144527,0.098039,0.039041,0.053693,0.014098,0.045881,0.298375,0.271754
0.636454,0.142402,0.470588,0.090951,0.071384,0.044424,0.076468,0.396939,0.672783
0.63745,0.143464,0.313725,0.042296,0.038175,0.021077,0.041605,0.419063,0.688659
0.636454,0.143464,0.45098,0.033827,0.038951,0.017433,0.037658,0.271555,0.657937
0.638446,0.14559,0.333333,0.224681,0.236809,0.110513,0.238448,0.354768,0.614433
0.639442,0.144527,0.568627,0.066814,0.05121,0.02671,0.052294,0.648763,1
0.638446,0.143464,0.568627,0.065492,0.062539,0.030074,0.061339,0.431229,0.916699
0.638446,0.142402,0.666667,0.05486,0.053073,0.023263,0.054925,0.336126,0.721855
0.638446,0.144527,0.509804,0.051554,0.037399,0.019844,0.041605,0.641074,1
0.634462,0.141339,0.470588,0.051757,0.079764,0.040136,0.081401,0.19448,0.358351
0.634462,0.141339,0.54902,0.033267,0.051366,0.026178,0.048183,0.228059,0.296289
0.634462,0.140276,0.470588,0.026019,0.041124,0.020264,0.029929,0.232762,0.252578
0.634462,0.140276,0.490196,0.031487,0.044072,0.021806,0.051636,0.250259,0.393403
0.635458,0.141339,0.529412,0.045323,0.068125,0.035091,0.071041,0.221066,0.317939
0.635458,0.140276,0.647059,0.054326,0.075885,0.047058,0.075974,0.213838,0.302475
0.635458,0.140276,0.666667,0.042957,0.056797,0.035371,0.061996,0.212797,0.328454
0.635458,0.140276,0.215686,0.034793,0.056797,0.02856,0.048512,0.217045,0.261238
0.636454,0.140276,0.666667,0.05453,0.066574,0.03439,0.070383,0.2263,0.35031
